Month,Ticker,Company_name,Stock_exchange,Industry,SIC_Code,BV_Y1,BV_Y2,BV_Y3,BV_Y4,BV_Y5,MV_Y1,MV_Y2,MV_Y3,MV_Y4,MV_Y5,BookValue_Quarterly,MarketValue_Quarterly,BMR_Quarterly,Size,Momentum
8,MPWR,Monolithic Power Systems Inc,NASDAQ,Technology,3674,368.516,431.116,522.007,640.093,773.491,2517.770972,3332.409104,4664.840345,4930.395,7733.01078,848.945,10603.38,0.080063621,NA,70.84775
8,MRCY,Mercury Systems Inc,NASDAQ,Industrials,7373,473.044,725.417,771.891,1284.739,1384.784,638.032748,1239.471305,2477.199741,2288.892984,3838.158269,1384.784,4373.396259,0.316638127,NA,14.13233
8,MRK,Merck & Co Inc,NYSE,Healthcare,2834,44676,40088,34336,26701,25907,147554.9485,162312.6856,153304.0607,198694.7684,231557.2577,27642,195188.7451,0.141616772,NA,-8.755159
8,MRO,Marathon Oil Corp,NYSE,Energy,1311,18553,17541,11708,12128,12153,8526.70486,14665.2274,14384.80343,11920.49606,10863.02959,11175,4836.712218,2.310453774,NA,-57.05264
8,MRTN,Marten Transport Ltd,NASDAQ,Industrials,4213,409.421,437.338,525.5,575.954,597.589,595.1447115,758.91362,1106.792337,881.8157273,1175.577484,629.398,1386.512374,0.453943298,NA,39.23631
8,MS,Morgan Stanley,NYSE,Financials,6211,75182,76050,77391,80246,81549,61591.28414,79126.69946,94860.46898,68204.13667,82742.72439,86645,76104.20315,1.138504792,NA,9.897602
8,MSA,MSA Safety Inc,NYSE,Industrials,3842,516.496,558.165,597.601,633.882,725.8,1624.138761,2607.018132,2949.10748,3626.931179,4895.81512,741.51,4446.930392,0.166746482,NA,8.752251
8,MSFT,Microsoft Corp,NASDAQ,Technology,7372,71997,87711,82718,102330,118304,443169.4217,483160.2801,659906.0453,779673.537,1203062.646,118304,1543305.925,0.076656221,NA,49.99263
8,MSI,Motorola Solutions Inc,NYSE,Technology,3663,-106,-964,-1742,-1293,-700,12085.64631,13756.71161,14635.06211,18812.24593,27609.08723,-830,23831.53607,-0.034827801,NA,-16.03451
8,MSM,MSC Industrial Direct Co Inc,NYSE,Industrials,5084,1098.376,1225.14,1387.254,1478.55,1314.945,3461.493672,5238.360834,5457.188136,4256.778337,4346.636371,1294.903,4046.803099,0.319981716,NA,-1.006126
8,MSTR,MicroStrategy Inc,NASDAQ,Technology,7372,455.281,552.177,605.726,529.731,508.559,2037.592661,2256.50447,1502.990312,1464.959584,1464.393478,458.46,1154.995507,0.396936609,NA,-15.52525
8,MTB,M&T Bank Corp,NYSE,Financials,6022,16173.289,16486.622,16250.819,15460.191,15716.649,21544.12457,24254.25531,25736.6226,20089.39703,22400.22426,15945.105,13336.50981,1.195598041,NA,-39.1312
8,MTD,Mettler-Toledo International Inc,NYSE,Industrials,3826,580.457,434.943,547.28,590.063,420.78,9277.524471,10981.15599,15846.7789,14164.96694,19319.70057,450.093,19310.05252,0.02330874,NA,-4.592997
8,MTDR,Matador Resources Co,NYSE,Energy,1311,488.003,690.125,1156.556,1688.88,1833.654,1691.48081,2563.204879,3375.956044,1806.971253,2096.072895,1643.832,993.1704895,1.655135767,NA,-56.52174
8,MTG,MGIC Investment Corp,NYSE,Financials,6351,2236.14,2548.842,3154.526,3581.891,4309.234,2999.16716,3471.352852,5228.697562,3717.18066,4921.35436,4383.355,2772.86391,1.580804231,NA,-39.42308
8,MTH,Meritage Homes Corp,NYSE,Consumer Cyclicals,1531,1258.937,1421.495,1576.825,1720.755,1973.99,1348.24044,1392.869443,2064.694374,1467.557616,2340.458673,2084.601,2861.918427,0.728392878,NA,46.30022
8,MTOR,Meritor Inc,NYSE,Consumer Cyclicals,3714,-211,270,287,385,462,762.6039553,1095.06678,2092.234588,1435.266773,2046.17871,371,1430.733704,0.259307514,NA,-16.77176
8,MTRN,Materion Corp,NYSE,Basic Materials,3339,482.957,494.089,494.981,553.906,610.677,560.057512,789.5393352,974.1128364,910.7903822,1212.956923,604.94,1249.613615,0.48410164,NA,-7.741934
8,MTRX,Matrix Service Co,NASDAQ,Energy,8711,316.742,321.809,318.843,351.957,307.889,552.8324157,602.3066364,476.1214132,485.6672847,638.082405,307.889,254.0956522,1.211705109,NA,-52.30618
8,MTSC,MTS Systems Corp,NASDAQ,Industrials,3829,258.142,405.26,428.777,477.932,484.059,940.3884987,945.4720464,954.6383787,717.7652201,920.219546,481.678,338.3602374,1.423565617,NA,-69.95216
8,MTX,Minerals Technologies Inc,NYSE,Basic Materials,2819,910.5,1006.5,1251.7,1353.5,1402.7,1593.602623,2698.699859,2435.009068,1810.319814,2008.693304,1406.5,1600.862175,0.878589064,NA,-12.96365
8,MTZ,MasTec Inc,NYSE,Industrials,1389,939.57,1096.531,1430.799,1389.898,1787.22,1388.451737,3151.362458,4051.132545,3191.210465,4897.473824,1746.711,3309.266554,0.527824209,NA,-13.32818
8,MU,Micron Technology Inc,NASDAQ,Technology,3674,12080,18621,32294,35881,38996,14658.99732,22886.59289,47547.67165,35570.81525,59742.77973,37820,57238.64128,0.660742449,NA,28.44677
8,MUR,Murphy Oil Corp,NYSE,Energy,1311,5306.728,4916.679,4620.191,4829.299,5467.46,3861.955256,5360.588335,5358.387707,4047.785313,4213.764911,4568.545,2119.306765,2.155678958,NA,-44.6672
8,MUSA,Murphy Usa Inc,NYSE,Energy,5541,792.29,697.076,738.402,807.3,803,2840.637541,2372.713785,2796.218614,2472.520057,3598.879167,918,3285.110262,0.279442675,NA,33.22682
8,MXIM,Maxim Integrated Products Inc,NASDAQ,Technology,3674,2107.814,2202.694,1930.94,1845.276,1657.457,10800.36429,10926.04754,14716.11929,14088.64719,16645.1778,1657.457,16160.1644,0.102564365,NA,-0.769484
8,MXL,Maxlinear Inc,NYSE,Technology,3674,262.924,352.424,387.424,399.936,414.92,907.1059091,1406.817416,1769.053213,1213.779864,1518.629459,401.975,1552.775018,0.258875236,NA,-11.75987
8,MYE,Myers Industries Inc,NYSE,Basic Materials,3089,97.703,93.033,93.752,154.638,166.682,401.4669179,427.8849432,593.5417995,534.1755497,592.4736167,181.695,520.423658,0.349129017,NA,-24.33697
8,MYGN,Myriad Genetics Inc,NASDAQ,Healthcare,2835,748.1,768.4,966.1,1088.9,918.2,3011.378079,1140.499504,2378.07483,2173.331369,2025.613124,918.2,845.4503093,1.086048452,NA,-58.74864
8,MYRG,MYR Group Inc,NASDAQ,Industrials,1623,329.88,263.174,287.039,322.984,364.471,424.9102282,605.3172178,588.1880818,466.6288385,542.5783954,389.446,533.1701177,0.730434784,NA,-14.12809
8,NATI,National Instruments Corp,NASDAQ,Technology,7372,1081.721,1114.219,1128.021,1238.358,1176.35,3652.126343,3973.296216,5442.915266,6009.791116,5549.042167,1269.639,5055.335315,0.251148326,NA,-9.407913
8,NAVI,Navient Corp,NASDAQ,Financials,6211,3909,3699,3454,3519,3336,4148.434088,4979.907862,3503.322544,2272.681235,3023.782535,2115,1362.639522,1.552134637,NA,-48.53587
8,NBHC,National Bank Holdings Corp,NYSE,Financials,6021,617.544,536.189,532.407,695.006,766.92,648.7613373,838.1401234,870.6855369,949.8409748,1098.040803,776.967,825.363297,0.941363643,NA,-27.67212
8,NBTB,NBT Bancorp Inc,NASDAQ,Financials,6021,882.004,913.316,958.177,1017.909,1120.397,1206.930832,1807.559855,1602.186366,1510.454674,1776.191149,1142.652,1340.749808,0.85224849,NA,-18.01706
8,NCLH,Norwegian Cruise Line Holdings Ltd,NYSE,Consumer Cyclicals,4481,3780.88,4537.726,5749.766,5963.001,6515.579,13349.97664,9661.963784,12165.70427,9226.210799,12446.14363,4337.025,4211.788965,1.029734642,NA,-68.89436
8,NCR,NCR Corp,NYSE,Technology,7372,1518,1542,1529,1254,1499,4155.754,5033.496,4139.982,2728.056,4486.416,1522,2213.496,0.687600068,NA,-44.32658
8,NDAQ,Nasdaq Inc,NASDAQ,Financials,6231,5609,5430,5880,5449,5639,9553.639183,11088.42113,12771.16455,13373.97461,17555.30346,5754,19633.4329,0.293071519,NA,22.97478
8,NDSN,Nordson Corp,NASDAQ,Industrials,3569,660.016,851.603,1155.493,1450.741,1581.045,3662.038482,6425.94122,8453.957011,6913.591985,9397.233576,1652.494,10942.52592,0.151015772,NA,33.95708
8,NEE,Nextera Energy Inc,NYSE,Utilities,4911,22574,24341,28236,34144,37005,47845.07527,55819.83253,73471.39818,83076.44457,118361.9727,37073,117598.7028,0.315250076,NA,17.71885
8,NEM,Newmont Corporation,NYSE,Basic Materials,1041,11350,10721,10535,10502,21420,9518.823897,18082.65502,20010.78435,18456.6769,35621.99065,22004,49551.57432,0.444062581,NA,62.85941
8,NEO,Neogenomics Inc,NASDAQ,Healthcare,8071,238.112,186.596,204.577,320.443,507.408,474.9604025,672.855733,712.428675,1178.468975,3053.922212,654.229,3421.928646,0.191187213,NA,37.93411
8,NEOG,Neogen Corp,NASDAQ,Healthcare,2835,404.198,471.614,560.175,637.899,725.177,2116.321937,2506.071348,3143.156305,2968.666932,3439.89591,725.177,4110.005469,0.176441858,NA,27.35926
8,NEU,NewMarket Corp,NYSE,Basic Materials,2819,387.564,483.251,601.649,489.907,683.098,4549.131846,5021.933511,4710.306191,4609.013187,5443.452859,635.285,4374.84312,0.145213207,NA,0.2779365
8,NFBK,Northfield Bancorp Inc,NASDAQ,Financials,6035,559.779,621.196,638.877,666.439,695.853,725.4042565,965.2052771,834.867189,671.3058208,834.0138851,712.576,567.514103,1.255609325,NA,-26.38977
8,NFG,National Fuel Gas Co,NYSE,Utilities,4924,1527.004,1703.735,1937.33,2139.025,1971.986,3618.103158,4823.561633,4699.318657,4399.629024,4017.554656,2225.857,3813.267328,0.583713862,NA,-21.06551
8,NFLX,Netflix Inc,NASDAQ,Technology,4841,2223.426,2679.8,3581.956,5238.765,7582.157,48884.67238,53128.15385,83067.06771,116859.9805,141984.6674,9334.753,200679.6672,0.046515689,NA,21.47358
8,NGVT,Ingevity Corp,NYSE,Basic Materials,2899,513.6,127,263.9,338.7,530.8,0,2310.474105,2967.876537,3512.358829,3654.607946,522.9,2166.352188,0.241373495,NA,-51.1295
8,NI,NiSource Inc,NYSE,Utilities,4924,3843.5,4071.2,4320.1,5750.9,5986.7,6217.276673,7145.414339,8645.494099,9429.271658,10399.4575,5661.8,8704.859993,0.650418273,NA,-20.4617
8,NJR,New Jersey Resources Corp,NYSE,Utilities,4924,1106.956,1166.591,1236.643,1418.978,1551.717,2827.657154,3059.200217,3493.833737,4045.859082,4310.575293,1889.107,3126.303453,0.604262199,NA,-33.74594
8,NKE,Nike Inc,NYSE,Consumer Cyclicals,3021,12258,12407,9812,9040,8055,106524.22,84654.02069,102051.4792,117742.3532,158150.2119,8055,152471.1557,0.052829665,NA,14.7992
8,NKTR,Nektar Therapeutics,NASDAQ,Healthcare,2834,6.429,88.125,87.828,1717.575,1405.391,2248.655618,1875.289057,9403.971223,5689.311543,3797.280817,1256.24,4122.245088,0.304746558,NA,-35.36143
8,NLOK,NortonLifeLock Inc,NASDAQ,Technology,7372,3676,3487,5023,5738,10,14186.04818,14893.48517,17396.69663,12071.79705,15905.26038,-503,11680.43938,-0.043063449,NA,-10.10879
8,NLSN,Nielsen Holdings PLC,NYSE,Consumer Cyclicals,7389,4433,4102,4245,2847,2195,16965.1001,14994.18464,12964.5152,8281.760856,7229.842625,2021,5301.363905,0.381222651,NA,-33.69032
8,NMIH,NMI Holdings Inc,NASDAQ,Financials,6331,402.731,475.509,509.077,701.5,930.42,397.6959796,629.826761,1020.563448,1183.791455,2268.120895,1257.037,1363.660637,0.921810724,NA,-44.10845
8,NNN,National Retail Properties Inc,NYSE,Real Estate,6798,3342.134,3916.799,3840.593,4154.25,4331.675,5453.274683,6502.885087,6558.05939,7719.928697,9203.206021,4310.795,6101.288077,0.706538512,NA,-32.13466
8,NOC,Northrop Grumman Corp,NYSE,Industrials,3721,5522,5259,7132,8187,8819,34231.8351,40995.00363,53426.43919,42519.46698,57734.8224,9712,51252.77116,0.189492193,NA,-3.484648
8,NOV,National Oilwell Varco Inc,NYSE,Energy,3533,16383,13940,14094,13819,7778,12584.36295,14140.47481,13688.76024,9852.520284,9665.094581,5460,4755.732044,1.148088233,NA,-44.89428
8,NOW,ServiceNow Inc,NYSE,Technology,7372,566.814,386.961,778.744,1111.199,2127.941,13763.04,12228.93,22518.353,31924.365,53245.552,2478.806,77690.508,0.031906163,NA,42.87326
8,NP,Neenah Inc,NYSE,Basic Materials,2621,311.6,338.3,399.9,390.2,406.3,1045.39035,1427.0148,1524.587054,993.7755941,1184.266012,358,830.5051665,0.431062942,NA,-26.17911
8,NPK,National Presto Industries Inc,NYSE,Industrials,3483,339.254,350.236,366.376,366.123,367.957,574.4866921,739.3378496,692.8101707,816.0549489,618.9696253,347.695,613.4091115,0.56682399,NA,-6.344443
8,NPO,EnPro Industries Inc,NYSE,Industrials,3053,459.8,358.5,902.8,857.7,886.9,962.618729,1438.884908,1994.167703,1246.433312,1390.033051,1084.2,1011.206876,1.072184166,NA,-22.73083
8,NRG,NRG Energy Inc,NYSE,Utilities,4911,3009,2041,-346,-1234,1658,3697.855381,3867.331143,9017.958436,11481.22895,9897.598513,1750,7947.474674,0.220195732,NA,-8.100473
8,NSA,National Storage Affiliates Trust,NYSE,Real Estate,6798,236.633,577.102,841.023,916.839,919.63,394.2598146,936.2265263,1350.351932,1499.065078,2005.739211,917.569,1953.000448,0.469825289,NA,0.3501415
8,NSC,Norfolk Southern Corp,NYSE,Industrials,4011,12188,12409,16359,15362,15184,25256.01642,31550.19734,41462.95619,40091.4455,50618.74969,14861,44789.5305,0.331796289,NA,-12.61696
8,NSIT,Insight Enterprises Inc,NASDAQ,Technology,7379,685.742,713.443,843.469,986.989,1160.318,931.7846254,1434.720372,1370.484984,1445.796553,2478.147122,1207.356,1724.490947,0.70012313,NA,-16.75127
8,NSP,Insperity Inc,NYSE,Industrials,7363,172.455,60.525,66.321,77.676,4.079,1177.592801,1509.591372,2390.676157,3903.387668,3441.417767,44.638,2509.325963,0.017788841,NA,-47.89503
8,NTAP,NetApp Inc,NASDAQ,Technology,3572,2881,2780,2276,1090,242,7755.890246,9712.568904,14758.92188,15030.03535,14207.08132,242,9841.989231,0.024588525,NA,-29.39211
8,NTCT,Netscout Systems Inc,NASDAQ,Technology,7373,2443.382,2436.25,2068.782,2065.433,1937.919,3043.349637,2884.531041,2653.441593,1836.162628,1801.351791,1929.817,1845.966357,1.045423711,NA,-0.7763982
8,NTGR,NETGEAR Inc,NASDAQ,Technology,4812,708.71,796.819,730.485,627.552,608.693,1320.55514,1797.821203,1848.857741,1642.115656,738.915323,606.146,765.0337848,0.792312721,NA,-0.07719398
8,NTRS,Northern Trust Corp,NASDAQ,Financials,6022,8705.9,9770.4,10216.2,10508.3,11091,16668.67172,20163.68981,22717.09648,18506.43798,22510.30288,11382.2,16510.06926,0.689409585,NA,-13.43154
8,NTUS,Natus Medical Inc,NASDAQ,Healthcare,3845,390.71,417.374,422.097,398.444,416.123,1586.681826,1145.323819,1190.088568,1149.578422,1124.639492,395.473,737.5605564,0.536190549,NA,-14.96493
8,NUE,Nucor Corp,NYSE,Basic Materials,3312,7477.816,7879.865,8739.036,9792.078,10357.866,12880.48039,18956.2366,20213.14213,15832.66971,17064.95523,10194.82,12469.9895,0.817548403,NA,-25.61523
8,NUS,NU Skin Enterprises Inc,NYSE,Consumer Non-Cyclicals,5122,825.621,664.07,704.596,781.867,875.289,2168.481302,2601.721242,3592.353645,3406.837833,2276.32483,792.012,1984.099955,0.399179486,NA,-21.5634
8,NUVA,NuVasive Inc,NASDAQ,Healthcare,3841,711.534,694.936,795.571,834.525,915.207,2656.639103,3391.455021,2981.116448,2548.496523,4448.95705,894.89,2852.489117,0.313722494,NA,-2.265149
8,NVDA,NVIDIA Corp,NASDAQ,Technology,3674,4469,5762,7471,9342,12204,17732.48,57105.9,117261,81435,144003.6,13914,233644.65,0.059551973,NA,128.6273
8,NVR,NVR Inc,NYSE,Consumer Cyclicals,1521,1239.165,1304.441,1605.492,1808.562,2341.244,6428.584173,6326.169255,13120.24463,8719.138369,13835.08521,2612.412,12021.81552,0.217305946,NA,-3.23658
8,NVT,nVent Electric PLC,NYSE,Industrials,3644,3506.7,3485.7,3791.3,2687.1,2592.5,0,0,0,3980.455577,4335.619122,2578.2,3182.781146,0.810046271,NA,-25.13989
8,NWBI,Northwest Bancshares Inc,NASDAQ,Financials,6022,1163.163,1170.663,1207.724,1257.638,1353.285,1362.685651,1826.490476,1716.83971,1750.817268,1777.066633,1530.849,1307.14764,1.171137026,NA,-41.9364
8,NWE,NorthWestern Corp,NASDAQ,Utilities,4911,1600.174,1676.227,1798.915,1942.382,2039.094,2613.112047,2748.393001,2901.092605,2991.082974,3615.524664,2053.556,2757.015392,0.744847492,NA,-24.09857
8,NWL,Newell Brands Inc,NASDAQ,Consumer Cyclicals,3952,1822.9,11348.8,14144.7,5218.4,4963.3,11773.768,21539.16,15144.09,8677.812,8137.748,3492,6734.708,0.518508004,NA,4.336393
8,NWN,Northwest Natural Holding Co,NYSE,Utilities,4924,780.972,850.497,742.776,762.634,865.999,1385.278802,1761.095409,1712.733552,1743.949474,2244.014945,884.001,1704.233476,0.518708858,NA,-19.05107
8,NWSA,News Corp,NASDAQ,Consumer Cyclicals,2711,11584,10809,9311,9144,7582,7884.279952,6730.087672,9522.155528,6677.917377,8390.834538,7582,6997.423799,1.083541632,NA,-12.79412
8,NX,Quanex Building Products Corp,NYSE,Consumer Cyclicals,3442,395.295,367.831,406.847,395.222,330.187,708.3054206,694.3175911,815.4907956,455.2779513,563.9718644,323.957,455.2881234,0.71154283,NA,-26.87039
8,NXGN,NextGen Healthcare Inc,NASDAQ,Technology,7373,269.377,305.043,323.41,375.946,400.494,981.1035,816.5425172,864.6594589,979.7267751,1051.514143,403.642,732.5053911,0.551043043,NA,-46.15008
8,NXRT,NexPoint Residential Trust Inc,NYSE,Real Estate,6798,221.548,231.544,239.444,296.028,426.241,278.7361693,470.4911009,588.3959759,811.3070817,1136.0583,354.415,858.9573129,0.412610725,NA,-14.01119
8,NYCB,New York Community Bancorp Inc,NYSE,Financials,6035,5934.696,6123.991,6795.376,6655.235,6711.694,7914.274787,7749.077538,6367.488926,4455.979444,5617.508308,6693.013,4732.125076,1.414377873,NA,0.8902073
8,NYMT,New York Mortgage Trust Inc,NASDAQ,Real Estate,6798,880.526,848.075,971.865,1179.389,2205.733,583.1111729,723.157479,690.1393219,905.3785699,1791.879073,2164.705,985.1847071,2.197258021,NA,-57.76699
8,NYT,New York Times Co,NYSE,Consumer Cyclicals,2711,826.751,847.815,897.279,1040.781,1172.003,2161.616314,2142.459561,3015.511624,3691.359866,5341.462438,1229.171,7004.893342,0.175473193,NA,24.38591
8,O,Realty Income Corp,NYSE,Real Estate,6798,6531.596,6766.804,7371.501,8088.742,9774.456,12929.01716,14864.28213,16067.40431,19147.90135,24564.37477,10344.449,20433.25539,0.506255553,NA,-12.53858
8,OC,Owens Corning,NYSE,Consumer Cyclicals,3229,3739,3849,4162,4283,4631,5483.02486,5842.958474,10227.4934,4807.883001,7084.239721,3624,6013.227208,0.60267139,NA,-4.781425
8,ODFL,Old Dominion Freight Line Inc,NASDAQ,Industrials,4213,1684.637,1851.158,2276.854,2680.483,3080.717,4996.396255,7072.489166,10836.55556,10095.32541,15148.90782,2982.468,20002.82981,0.149102303,NA,69.62391
8,ODP,ODP Corp,NASDAQ,Consumer Cyclicals,5044,1603,1852,2120,2126,2173,3094.823015,2388.291684,1827.058789,1411.770394,1466.399549,1717,1236.895217,1.388153157,NA,16.91542
8,OFC,Corporate Office Properties Trust,NYSE,Real Estate,6798,1544.525,1523.059,1402.142,1585.411,1678.96,2063.660847,2958.459993,3177.222625,2289.220986,3292.291217,1616.627,2842.374192,0.568759386,NA,-4.485488
8,OFG,OFG Bancorp,NYSE,Financials,6022,897.077,920.411,945.107,999.877,1045.478,321.1130939,575.2697189,413.1059548,844.297989,1212.303992,1041.284,686.4235813,1.516970029,NA,-44.29167
8,OFIX,Orthofix Medical Inc,NASDAQ,Healthcare,3842,290.311,263.477,296.608,335.397,327.631,740.6696462,644.9496005,997.2539698,993.1542092,878.4645454,345.045,614.482784,0.561521021,NA,-38.77942
8,OGE,OGE Energy Corp,NYSE,Utilities,4911,3326,3443.8,3851.1,4005.1,4139.5,5250.180618,6680.063979,6572.299909,7827.509425,8901.836281,3564.2,6077.156282,0.586491417,NA,-28.83263
8,OGS,ONE Gas Inc,NYSE,Utilities,4924,1841.555,1888.28,1960.209,2042.656,2129.39,2621.845268,3341.607661,3829.577343,4181.097142,4937.852554,2191.987,4077.526837,0.537577578,NA,-14.71108
8,OHI,Omega Healthcare Investors Inc,NYSE,Real Estate,6798,3737.986,3858.745,3555.091,3444.441,4135.428,6542.781245,6100.160333,5454.93882,7054.483346,9253.551272,3970.233,6745.787482,0.588549967,NA,-18.92555
8,OI,O-I Glass Inc,NYSE,Basic Materials,3221,171,254,808,786,467,2801.79418,2823.849735,3613.509894,2735.96495,1856.673142,-49,1409.463425,-0.034765003,NA,-49.26554
8,OII,Oceaneering International Inc,NYSE,Energy,1389,1578.734,1516.643,1659.164,1409.235,1069.346,3671.1435,2766.415709,2077.619371,1192.246505,1475.03889,619.346,634.3219513,0.976390615,NA,-68.28783
8,OKE,ONEOK Inc,NYSE,Energy,4922,335.798,188.745,5527.867,6579.543,6225.951,5171.96715,12086.06636,20494.69092,22192.95168,31258.11547,6240.652,14750.05595,0.423093446,NA,-52.26325
8,OLED,Universal Display Corp,NASDAQ,Technology,3674,466.765,528.468,659.054,690.506,811.449,2542.994148,2644.360217,8121.559935,4407.242161,9785.552328,839.77,7047.969796,0.119150624,NA,-21.65262
8,OLLI,Ollie's Bargain Outlet Holdings Inc,NASDAQ,Consumer Cyclicals,5399,561.949,651.261,796.462,942.652,1058.885,995.3051094,1724.368355,3283.236901,4182.229676,4157.770837,1094.179,6420.808476,0.170411406,NA,13.58614
8,OLN,Olin Corp,NYSE,Basic Materials,2812,2418.8,2273,2753.7,2832.2,2417.5,2849.850345,4232.626369,5922.182481,3355.058527,2754.330529,2188.9,1813.834966,1.206780132,NA,-47.14811
8,OMC,Omnicom Group Inc,NYSE,Consumer Cyclicals,7311,2452.4,2162,2615.1,2547.1,2853.9,18329.02881,20075.81787,16789.6937,16413.49964,17640.64948,2413,11699.84503,0.206242048,NA,-34.64991
8,OMCL,Omnicell Inc,NASDAQ,Healthcare,7373,402.388,431.607,554.341,679.617,845.254,1101.102054,1237.972472,1839.721449,2426.710386,3427.18145,887.461,3009.80272,0.294856867,NA,-20.05886
8,OMI,Owens & Minor Inc,NYSE,Healthcare,5047,992.59,960.038,1015.479,518.419,462.154,2262.612446,2170.660339,1156.392693,394.1617002,324.9435682,395.162,480.1194589,0.823049332,NA,139.6226
8,ONB,Old National Bancorp,NASDAQ,Financials,6021,1491.17,1814.417,2154.397,2689.57,2852.453,1552.93188,2449.97775,2364.87635,2346.2208,3109.86699,2864.255,2271.67968,1.260853379,NA,-18.04646
8,ONTO,Onto Innovation Inc,NYSE,Technology,7372,187.328,243.774,262.383,312.852,1264.026,366.2098628,624.4067382,637.8184786,661.8113095,1829.266905,1221.209,1652.722675,0.738907391,NA,-3.487384
8,OPI,Office Properties Income Trust,NASDAQ,Real Estate,6798,956.651,935.004,1330.043,1778.968,1705.754,1128.774508,1357.027616,1838.165375,681.5397171,1549.210384,1666.43,1252.475966,1.330508565,NA,-3.421348
8,ORCL,Oracle Corp,NYSE,Technology,7372,47289,53860,46372,21785,12074,153470.5666,157735.4729,195720.3826,162039.6929,169941.244,12074,169606.0541,0.071188497,NA,-4.723322
8,ORI,Old Republic International Corp,NYSE,Financials,6351,3880.8,4471.6,4733.3,5146.2,6000.1,4870.750233,4989.40247,5640.187054,6225.368053,6790.863271,5858.9,4958.821321,1.181510609,NA,-27.41433
8,ORLY,O'Reilly Automotive Inc,NASDAQ,Consumer Cyclicals,5531,1961.314,1627.136,653.046,353.667,397.34,24768.55387,26298.94158,20452.56224,27217.19263,33158.2682,589.1,31244.77969,0.01885435,NA,12.64359
8,OSIS,OSI Systems Inc,NASDAQ,Technology,3674,540.846,569.213,489.436,551.727,572.152,1748.561209,1451.152289,1221.188811,1330.623916,1849.330823,572.152,1344.35858,0.425594784,NA,-35.20833
8,OSK,Oshkosh Corp,NYSE,Industrials,3531,1976.5,2307.4,2513.5,2599.8,2850.7,2920.574045,4811.206845,6832.219296,4407.827884,6441.60584,2768.9,4875.223892,0.567953403,NA,-14.23781
8,OSPN,OneSpan Inc,NASDAQ,Technology,7373,248.048,256.579,237.93,252.441,264.021,666.3062788,548.6882856,558.3636533,521.320121,688.2473688,257.207,1125.959686,0.228433578,NA,99.5
8,OSUR,OraSure Technologies Inc,NASDAQ,Healthcare,3841,159.436,185.85,258.081,283.378,307.145,363.746553,489.3149226,1143.827391,715.3937979,495.6627511,381.757,828.3624389,0.460857448,NA,22.93869
8,OXM,Oxford Industries Inc,NYSE,Consumer Cyclicals,2329,334.4,376.13,429.824,478.355,528.598,1058.219842,1008.388157,1265.688609,1204.425729,1285.157102,438.695,735.7586519,0.59624851,NA,-40.26873
8,OXY,Occidental Petroleum Corp,NYSE,Energy,1311,24350,21497,20572,21330,34232,51636.18224,54433.1465,56367.97226,46343.49207,36813.61294,23346,16803.10225,1.389386296,NA,-63.23825
8,OZK,Bank Ozk,NASDAQ,Financials,6022,1464.631,2791.607,3460.728,3770.33,4150.351,0,0,6210.958263,2926.649683,3910.532132,4110.666,3008.693301,1.366262889,NA,-21.34719
8,PACW,PacWest Bancorp,NASDAQ,Financials,6021,4397.691,4479.055,4977.598,4825.588,4954.697,5232.931634,6548.023221,6498.361094,4099.757642,4584.042023,3452.898,2333.163425,1.479921193,NA,-49.00389
8,PAHC,Phibro Animal Health Corp,NASDAQ,Healthcare,2834,90.48,151.157,184.954,216.015,188.204,1179.455964,1154.641742,1346.188288,1298.478267,1004.463087,188.204,1062.716282,0.177097127,NA,-16.91967
8,PARR,Par Pacific Holdings Inc,NYSE,Energy,2911,340.611,368.909,447.719,512.329,648.242,974.0807745,661.6597554,882.8386614,666.250448,1189.472097,392.476,484.2284239,0.810518302,NA,-56.4438
8,PATK,Patrick Industries Inc,NASDAQ,Consumer Cyclicals,2452,128.597,185.448,370.685,408.754,497.481,676.570203,1169.983666,1752.418238,710.8451085,1245.970533,493.268,1439.633659,0.34263439,NA,26.36682
8,PAYC,Paycom Software Inc,NYSE,Technology,7372,98.314,116.527,281.247,334.753,526.628,2224.126531,2734.463856,4755.224239,7013.56767,15461.72162,585.853,18139.67072,0.032296783,NA,36.44494
8,PAYX,Paychex Inc,NASDAQ,Industrials,8721,1911.7,1955.3,2356.8,2619.5,2781.4,19090.44521,21846.3728,24440.35489,23394.79012,30484.35399,2781.4,27176.80341,0.102344634,NA,-9.292305
8,PB,Prosperity Bancshares Inc,NYSE,Financials,6022,3462.91,3642.311,3824.154,4052.824,5970.835,3351.640107,4987.549174,4868.902378,4350.999978,6782.912657,5948.122,5502.193079,1.081045669,NA,-12.05568
8,PBCT,People's United Financial Inc,NASDAQ,Financials,6021,4731.6,5141.9,5819.9,6533.9,7947.2,5010.269604,6028.524862,6474.905014,5445.364944,7495.296269,7763,4913.288536,1.580000837,NA,-31.25371
8,PBF,PBF Energy Inc,NYSE,Energy,2911,1647.297,2025.044,2336.654,2676.465,3039.6,3781.406931,3176.791144,4036.417861,3956.205373,3759.502139,2344.8,1228.662825,1.908416168,NA,-66.39317
